timestamp;cpu;mem;disk;net_sent;net_recv
1765250033;17;27.3;6.1;92549126;81346329
1765250034;17.8;27.3;6.1;92634162;81397778
1765250035;17.3;27.3;6.1;92670018;81401435
1765250036;16.2;27.3;6.1;92752986;81451923
1765250037;17;27.3;6.1;92836084;81502463
1765250038;17.1;27.3;6.1;92919866;81555276
1765250039;17.2;27.3;6.1;93003118;81605816
1765250041;18.1;27.4;6.1;93098216;81979419
1765250042;20.6;27.3;6.1;93196188;83148139
1765250043;22.9;27.3;6.1;93349967;84519955
1765250044;25;27.2;6.1;93396786;85969950
1765250045;24.5;27.2;6.1;93512098;87307353
1765250046;22.8;27.2;6.1;93651427;88869489
1765250047;23;27.2;6.1;93765992;90258493
1765250048;22.5;27.2;6.1;93854315;91619552
1765250049;20.8;27.2;6.1;93937221;92373872
1765250050;22.7;27.1;6.1;94042124;93937290
1765250051;21.3;27.2;6.1;94134288;95472633
1765250052;24;27.2;6.1;94230024;97102107
1765250054;28.7;27.3;6.1;94338400;98845193
1765250055;26.6;27.3;6.1;94435067;100914440
1765250056;26.3;27.3;6.1;94541165;102885428
1765250057;24.6;27.2;6.1;94633288;105006885
1765250058;32.5;27.3;6.1;94732944;106968791
1765250059;25;27.2;6.1;94830025;108751488
1765250060;24.5;27.2;6.1;94920760;110517675
1765250061;25.6;27.3;6.1;95003933;112415191
1765250062;21.6;27.3;6.1;95091907;114407243
1765250063;26.6;27.3;6.1;95188737;116539136
1765250064;24.6;27.3;6.1;95281190;118814554
1765250065;25.5;27.3;6.1;95361855;121198876
1765250067;25.5;27.3;6.1;95450003;123652254
1765250068;22.1;27.4;6.1;95525913;126125987
1765250069;26.3;27.4;6.1;95606969;128628330
1765250070;24.3;27.4;6.1;95667189;130235259
1765250071;29.3;27.1;6.1;95756586;131588205
1765250072;28.5;27.1;6.1;95843792;131638904
1765250073;18.5;27.1;6.1;95929649;131689497
1765250074;18.5;27.1;6.1;96016247;131741000
1765250075;18.4;27.1;6.1;96102245;131791549
1765250076;18.6;27.1;6.1;96188322;131842158
1765250077;17.8;27.1;6.1;96274582;131893026
1765250078;8.4;27.1;6.1;96363063;131944628
1765250080;19.1;27.2;6.1;96449427;131995228
1765250081;18.3;27.2;6.1;96534025;132045845
1765250082;40;27.2;6.1;96621191;132097133
1765250083;19;27.2;6.1;96709375;132148433
1765250084;17.5;27.2;6.1;96796000;132198982
1765250085;16.4;27.2;6.1;96882704;132249531
1765250086;16.9;27.2;6.1;96970179;132301034
1765250087;18.4;27.2;6.1;97057217;132351747
1765250088;19.2;27.2;6.1;97144821;132402826
1765250089;19.2;27.2;6.1;97233425;132453990
1765250090;18.2;27.2;6.1;97321236;132505286
1765250091;14.6;27.2;6.1;97410050;132556449
1765250093;19.6;27.2;6.1;97501652;132608184
1765250094;18.3;27.2;6.1;97589055;132658725
1765250095;18.2;27.2;6.1;97680241;132710313
1765250096;16.9;27.2;6.1;97767894;132761063
1765250097;18.4;27.2;6.1;97855626;132812063
1765250098;18.2;27.2;6.1;97944078;132863634
1765250099;17.8;27.2;6.1;98032020;132914295
1765250100;18.5;27.2;6.1;98072883;132918331
1765250101;20.1;27.2;6.1;98161004;132969816
1765250102;18.4;27.2;6.1;98296798;133068064
1765250103;14.9;27.3;6.1;98338074;133071791
1765250104;17.1;27.3;6.1;98427631;133123034
1765250105;17.3;27.5;6.1;98515996;133173644
1765250106;17.5;27.5;6.1;98609900;133225421
1765250108;12.6;27.5;6.1;98698438;133276246
1765250109;17.8;27.6;6.1;98788450;133327282
1765250110;17.2;27.6;6.1;98875522;133377980
1765250111;17.5;27.6;6.1;98966313;133429567
1765250112;17;27.6;6.1;99055167;133480177
1765250113;17.3;27.6;6.1;99144170;133531002
1765250114;18.3;27.6;6.1;99233842;133582247
1765250115;18.1;27.6;6.1;99291845;133631940
1765250116;17.2;27.9;6.1;99382617;133683335
1765250117;17.1;27.9;6.1;99475285;133734403
1765250118;16.4;27.9;6.1;99565345;133785708
1765250119;17.2;27.9;6.1;99623436;133835624
1765250120;16.8;27.9;6.1;99713076;133886360
1765250121;16;27.9;6.1;99802711;133936970
1765250122;17.3;27.9;6.1;99893013;133988430
1765250124;18.1;27.9;6.1;99983789;134039172
1765250125;16.5;27.9;6.1;100042674;134089883
1765250126;17.4;27.9;6.1;100134028;134141909
1765250127;15.4;27.9;6.1;100225681;134193365
1765250128;17;27.9;6.1;100316500;134244677
1765250129;16.9;27.9;6.1;100406698;134295340
1765250130;12;27.9;6.1;100497512;134346526
1765250131;17.4;27.9;6.1;100587816;134397352
1765250132;17;27.9;6.1;100678178;134447955
1765250133;16.9;27.9;6.1;100774926;134499234
1765250134;16.7;27.9;6.1;100867269;134551405
1765250135;16.8;27.9;6.1;100957934;134602076
1765250136;16.4;28.1;6.1;101048679;134652687
1765250137;16.7;28.1;6.1;101139576;134703513
1765250138;5;28.1;6.1;101231085;134754759
1765250140;18.1;28.2;6.1;101322121;134805454
1765250141;17.1;28.2;6.1;101460377;134903447
1765250142;17.1;28.2;6.1;101555983;134954946
1765250143;17;28.2;6.1;101649240;135006454
1765250144;17.2;28.2;6.1;101693567;135010062
1765250145;16.7;28.2;6.1;101784977;135060673
1765250146;13;28.2;6.1;101878608;135112686
1765250147;17.1;28.6;6.1;101970176;135163237
1765250148;17.4;28.6;6.1;102061896;135213908
1765250149;17.8;28.6;6.1;102147640;135264305
1765250150;17.4;27.3;6.1;102243300;135316071
1765250151;17.4;27.4;6.1;102335260;135366742
1765250152;18.1;27.4;6.1;102427660;135418066
1765250153;17.5;27.4;6.1;102520113;135469235
1765250154;17.3;27.4;6.1;102612905;135520541
1765250156;16.7;27.4;6.1;102705185;135572662
1765250157;14;27.6;6.1;102797545;135623273
1765250158;18.1;27.6;6.1;102893783;135675363
1765250159;20.2;27.6;6.1;102986301;135726249
1765250160;17.6;27.6;6.1;103080187;135776560
1765250161;18.5;27.7;6.1;103172865;135827446
1765250162;18;27.7;6.1;103266267;135878804
1765250163;17.7;27.7;6.1;103361369;135932264
1765250164;16.5;27.7;6.1;103454285;135983150
1765250165;17.1;27.7;6.1;103548105;136034379
1765250166;7.8;27.8;6.1;103641857;136085745
1765250167;17.2;27.8;6.1;103735026;136136415
1765250168;17.1;27.8;6.1;103828276;136187026
1765250169;17.3;27.8;6.1;103921730;136237809
1765250171;8.2;27.9;6.1;104015803;136289330
1765250172;17.7;28;6.1;104109291;136339940
1765250173;17.2;28;6.1;104190999;136390071
1765250174;18.3;28;6.1;104263237;136440663
1765250175;29.6;28;6.1;104358738;136491870
1765250176;17.3;28;6.1;104452577;136542879
1765250177;17.8;28;6.1;104595262;136641149
1765250178;15.2;28.1;6.1;104689751;136692386
1765250179;17.1;28.2;6.1;104783812;136743329
1765250180;17.9;28.2;6.1;104878005;136794109
1765250181;17.9;28.4;6.1;104975027;136847244
1765250182;9.2;28.5;6.1;105071704;136899422
1765250183;18.4;27.3;6.1;105166084;136951564
1765250185;20.6;28;6.1;105268708;137003660
1765250186;20.5;28.1;6.1;105319905;137008024
1765250187;19.1;28.1;6.1;105417471;137060437
1765250188;16.8;28.2;6.1;105514294;137112927
1765250189;17.1;28.2;6.1;105611545;137165460
1765250190;18.7;28.2;6.1;105710842;137219961
1765250191;19.7;28.2;6.1;105807813;137271534
1765250192;17.9;28.2;6.1;105903420;137322826
1765250193;17.4;28.2;6.1;105998635;137373554
1765250194;7.2;28.2;6.1;106094522;137425132
1765250195;17.3;28.3;6.1;106190054;137475919
1765250196;17.3;28.3;6.1;106285595;137526647
1765250197;17.4;28.3;6.1;106381445;137577956
1765250198;17;28.3;6.1;106479157;137629349
1765250199;18.1;28.3;6.1;106574938;137680171
1765250201;17;28.3;6.1;106671231;137731688
1765250202;17.3;28.3;6.1;106767870;137783430
1765250203;17.4;28.3;6.1;106865817;137834622
1765250204;18.2;28.3;6.1;106963675;137887358
1765250205;17.3;28.3;6.1;107061966;137939336
1765250206;16.6;28.4;6.1;107159720;137991697
1765250207;18.2;28.4;6.1;107256995;138043354
1765250208;18.3;28.4;6.1;107356018;138094856
1765250209;16.1;28.4;6.1;107437542;138145381
1765250210;17.5;28.4;6.1;107515876;138196681
1765250211;17.1;28.4;6.1;107614022;138247981
1765250212;14.7;28.4;6.1;107710768;138300393
1765250213;17.2;28.5;6.1;107807542;138351123
1765250214;5.7;28.5;6.1;107904985;138402488
1765250216;16.9;28.5;6.1;108001918;138453372
1765250217;17.3;28.5;6.1;108098976;138504102
1765250218;17.1;28.6;6.1;108248941;138602491
1765250219;17.1;28.6;6.1;108299868;138607197
1765250220;17;28.6;6.1;108397268;138657987
1765250221;17.9;28.7;6.1;108494798;138709362
1765250222;16.2;28.7;6.1;108593019;138761602
1765250223;17.6;28.7;6.1;108690657;138812392
1765250224;18.7;28.7;6.1;108835481;138910443
1765250225;17.7;28.7;6.1;108887705;138914475
1765250226;17;28.7;6.1;108986172;138965900
1765250227;17.1;28.8;6.1;109084128;139016905
1765250228;15.1;28.8;6.1;109182216;139067747
1765250229;16.7;28.8;6.1;109274689;139118050
1765250230;6.6;29;6.1;109374550;139169750
1765250232;17.4;29;6.1;109466686;139220428
1765250233;17.3;29;6.1;109557421;139270669
1765250234;16.6;29.1;6.1;109657899;139322675
1765250235;17.4;29.1;6.1;109756408;139373465
1765250236;17.3;29.2;6.1;109855069;139424315
1765250237;18.1;29.2;6.1;109957102;139475773
1765250238;17.5;29.3;6.1;110056585;139527258
1765250239;16.9;29.4;6.1;110155466;139578315
1765250240;35.4;29.4;6.1;110256802;139630758
1765250241;30.4;29.4;6.1;110417074;139729356
1765250242;44.8;29.4;6.1;110510320;139781289
1765250243;65.2;29.4;6.1;110606854;139831923
1765250244;64.6;29.4;6.1;110675013;139882008
1765250245;65.3;29.4;6.1;110774292;139933013
1765250247;65;29.4;6.1;110873723;139983803
1765250248;65.1;29.4;6.1;110974452;140035163
1765250249;65.3;29.4;6.1;111074929;140086048
1765250250;43.6;29.4;6.1;111177056;140137143
1765250251;18.4;29.5;6.1;111278414;140188547
1765250252;18.5;29.5;6.1;111379748;140239630
1765250253;17.1;29.5;6.1;111487926;140291027
1765250254;47.5;29.5;6.1;111589584;140342375
1765250255;18.8;29.5;6.1;111691750;140394217
1765250256;41.7;28.2;6.1;111792944;140445441
1765250257;17.3;28.2;6.1;111893362;140496498
1765250258;17.1;28.2;6.1;111995340;140547354
1765250259;41.3;28.3;6.1;112095970;140598248
1765250261;17.3;28.3;6.1;112198088;140649757
1765250262;19.3;28.3;6.1;112298754;140700547
1765250263;18.4;28.3;6.1;112399552;140751389
1765250264;18.3;28.3;6.1;112501652;140802618
1765250265;18.3;28.3;6.1;112602732;140853618
1765250266;34;28.3;6.1;112717345;140906261
1765250267;64.8;28.3;6.1;112818444;140957266
1765250268;64.8;28.3;6.1;112921155;141008566
1765250269;32.9;28.3;6.1;112991494;141059365
1765250270;99.6;28.3;6.1;113086347;141110080
1765250271;100;28.3;6.1;113189733;141163027
1765250273;100;28.3;6.1;113304021;141214857
1765250274;100;28.4;6.1;113405627;141265708
1765250275;95.4;28.4;6.1;113520904;141318404
1765250276;81;28.4;6.1;113675416;141372733
1765250277;100;28.4;6.1;113797202;141425881
1765250278;100;28.4;6.1;113896695;141478315
1765250280;100;28.4;6.1;114013300;141531025
1765250281;100;28.4;6.1;114136996;141583315
1765250282;100;28.4;6.1;114255045;141637147
1765250283;92.2;28.4;6.1;114372067;141689578
1765250284;100;28.4;6.1;114474386;141740643
1765250286;100;28.4;6.1;114578285;141791554
1765250287;100;28.4;6.1;114682269;141842981
1765250288;100;28.4;6.1;114786314;141893916
1765250289;100;28.4;6.1;114895872;141945494
1765250290;100;28.4;6.1;115045644;142043443
1765250291;96.2;28.4;6.1;115150013;142094498
1765250292;76.5;28.4;6.1;115253000;142146040
1765250293;29.5;28.4;6.1;115357579;142197733
1765250295;41.6;28.4;6.1;115460778;142248695
1765250296;18.7;28.5;6.1;115564057;142299657
1765250297;57;28.5;6.1;115667364;142350567
1765250298;17.7;28.5;6.1;115781399;142402672
1765250299;17.4;28.5;6.1;115885446;142453702
1765250300;19;28.5;6.1;115989304;142505051
1765250301;19.1;28.5;6.1;116093131;142555953
1765250302;18.3;28.5;6.1;116198498;142607688
1765250303;19.1;28.5;6.1;116302341;142658590
1765250304;18.9;28.5;6.1;116407919;142709963
1765250305;18.8;28.6;6.1;116512045;142761139
1765250307;18.7;28.6;6.1;116616179;142812100
1765250308;18.8;28.6;6.1;116721925;142863223
1765250309;20.5;28.6;6.1;116827803;142914355
1765250310;18.9;28.7;6.1;116932433;142964962
1765250311;19;28.7;6.1;117036939;143015975
1765250312;19;28.8;6.1;117134457;143066538
1765250313;18.8;28.8;6.1;117239087;143117507
1765250314;18;28.8;6.1;117336889;143167921
1765250315;18.1;28.8;6.1;117441709;143219209
1765250316;18.3;28.8;6.1;117546629;143270170
1765250317;19.1;28.8;6.1;117652777;143321988
1765250318;18.8;28.8;6.1;117757837;143372941
1765250320;18.3;28.8;6.1;117864529;143424556
1765250321;18.7;28.8;6.1;117972584;143476364
1765250322;18.2;28.8;6.1;118077884;143527317
1765250323;18.5;28.8;6.1;118183284;143578218
1765250324;18.8;28.8;6.1;118293561;143630268
1765250325;19;28.8;6.1;118401293;143681181
1765250326;18.9;28.8;6.1;118506946;143732142
1765250327;18.6;28.8;6.1;118614263;143783520
1765250328;18.4;28.9;6.1;118720096;143834429
1765250329;18.7;28.9;6.1;118826041;143885773
1765250330;18.7;28.9;6.1;118923492;143936217
1765250332;18.4;28.9;6.1;119008124;143987066
1765250333;18.7;28.9;6.1;119115744;144038122
1765250334;19.1;28.9;6.1;119210783;144089444
1765250335;18.8;28.9;6.1;119317155;144140517
1765250336;18.7;29;6.1;119423699;144191333
1765250337;18.7;29;6.1;119531711;144242822
1765250338;18.3;29;6.1;119649801;144294924
1765250339;18.5;29;6.1;119756680;144346525
1765250340;18.8;29.1;6.1;119872326;144398062
1765250341;18.9;29.1;6.1;119980700;144449481
1765250342;20.1;29.1;6.1;120089435;144501335
1765250344;18;29.1;6.1;120196666;144552722
1765250345;19.1;29.2;6.1;120305352;144604228
1765250346;17.1;29.2;6.1;120412584;144655069
1765250347;18.6;29.2;6.1;120519948;144706082
1765250348;18.4;29.2;6.1;120629822;144757526
1765250349;18.4;29.2;6.1;120737274;144808599
1765250350;18.8;29.2;6.1;120844878;144859732
1765250351;19.2;29.3;6.1;120952555;144910633
1765250352;19.3;29.3;6.1;121050240;144961157
1765250353;18.6;29.3;6.1;121158005;145012393
1765250354;18.3;29.3;6.1;121265902;145063466
1765250356;18.8;29.3;6.1;121332279;145113338
1765250357;18.8;29.3;6.1;121441594;145165268
1765250358;18.7;29.3;6.1;121549711;145217696
1765250359;19.6;29.3;6.1;121657856;145268717
1765250360;19.1;29.3;6.1;121766096;145319953
1765250361;18.6;29.3;6.1;121876020;145371340
1765250362;18.3;29.3;6.1;121984492;145422121
1765250363;16.6;29.3;6.1;122093044;145473142
1765250364;18.3;29.3;6.1;122203280;145524925
1765250365;16.9;29.3;6.1;122269903;145574946
1765250366;17.8;29.3;6.1;122380254;145626111
1765250368;16.3;29.3;6.1;122490606;145677218
1765250369;17.2;29.3;6.1;122599702;145728514
1765250370;17;29.3;6.1;122709378;145779361
1765250371;17.1;29.4;6.1;122778060;145829561
1765250372;17.7;29.4;6.1;122887644;145881219
1765250373;17.4;29.4;6.1;122996882;145932248
1765250374;16.5;29.4;6.1;123106200;145983277
1765250375;17.2;29.4;6.1;123215598;146034161
1765250376;17.8;29.4;6.1;123326608;146085898
1765250377;17.8;29.4;6.1;123436166;146137656
1765250378;17.2;28.1;6.1;123545856;146188737
1765250379;16.7;28.1;6.1;123655574;146239766
1765250380;17.1;28.2;6.1;123768717;146291355
1765250382;16.8;28.2;6.1;123880107;146342966
1765250383;17.3;28.2;6.1;123991525;146394157
1765250384;17.3;28.3;6.1;124148755;146492506
1765250385;17.2;28.3;6.1;124258972;146543790
1765250386;16.8;28.4;6.1;124381317;146595441
1765250387;17.9;28.5;6.1;124491610;146648160
1765250388;18.1;28.5;6.1;124587296;146698529
1765250389;17.4;28.5;6.1;124611505;146701155
1765250390;18;28.6;6.1;124781481;146800473
1765250391;17.7;28.6;6.1;124845031;146804457
1765250392;16.6;28.6;6.1;124955816;146855538
1765250393;18;28.6;6.1;125113910;146954234
1765250394;18.2;28.6;6.1;125225175;147005665
1765250395;17.4;28.6;6.1;125340638;147057531
1765250397;17.5;28.6;6.1;125408170;147062471
1765250398;17.5;28.7;6.1;125519490;147113560
1765250399;17.1;28.8;6.1;125630818;147164804
1765250400;17.4;28.8;6.1;125781218;147263123
1765250401;17.7;28.9;6.1;125846065;147267991
1765250402;18.2;28.9;6.1;125957688;147319169
1765250403;17.9;29.1;6.1;126069339;147370200
1765250404;17.3;29.1;6.1;126182602;147421951
1765250405;17;29.1;6.1;126296017;147473419
1765250406;17.2;29.1;6.1;126407906;147524450
1765250407;17.4;29.1;6.1;126519875;147575301
1765250408;17;29.1;6.1;126633436;147626912
1765250409;17.1;29.1;6.1;126745615;147677995
1765250410;18;29.1;6.1;126858490;147729179
1765250412;17.5;29.1;6.1;126978833;147781298
1765250413;17.3;29.1;6.1;127091213;147832713
1765250414;17.1;29.2;6.1;127203745;147883899
1765250415;16.8;29.2;6.1;127293971;147934330
1765250416;16.9;29.2;6.1;127387849;147986839
1765250417;17.2;29.2;6.1;127500648;148037785
1765250418;18.1;29.2;6.1;127613755;148089158
1765250419;16.5;29.2;6.1;127726642;148140189
1765250420;17.4;29.2;6.1;127841193;148192063
1765250421;17.3;29.2;6.1;127947066;148242607
1765250422;17;29.2;6.1;128062861;148293848
1765250423;17.1;29.2;6.1;128167468;148344599
1765250424;16.5;29.2;6.1;128280753;148395564
1765250425;16.6;29.2;6.1;128397009;148447463
1765250426;17.8;27.9;6.1;128510499;148498494
1765250428;16.8;27.9;6.1;128625616;148550023
1765250429;17.4;28;6.1;128739353;148601329
1765250430;16.7;28.1;6.1;128853096;148652360
1765250431;16.8;28.1;6.1;128966919;148703451
1765250432;18.1;28.1;6.1;129080894;148754757
1765250433;16.9;28.1;6.1;129183748;148805293
1765250434;17.1;28.2;6.1;129297863;148856204
1765250435;17.1;28.2;6.1;129415154;148907275
1765250436;16.8;28.2;6.1;129496216;148957704
1765250437;16.9;28.2;6.1;129599437;149008300
1765250438;17.1;28.3;6.1;129718639;149059994
